ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2023-09-18T15:32:00.000000000Z,33,1,42034014,4700.000000000,4700.000000000,4700.000000000,4700.000000000,1,MESZ4
2023-09-28T18:28:00.000000000Z,33,1,42034014,4525.000000000,4525.000000000,4525.000000000,4525.000000000,1,MESZ4
2023-10-05T17:54:00.000000000Z,33,1,42034014,4474.000000000,4474.000000000,4474.000000000,4474.000000000,1,MESZ4
2023-10-17T14:11:00.000000000Z,33,1,42034014,4575.000000000,4575.000000000,4575.000000000,4575.000000000,2,MESZ4
2023-10-17T15:32:00.000000000Z,33,1,42034014,4600.000000000,4600.000000000,4600.000000000,4600.000000000,2,MESZ4
2023-10-20T18:32:00.000000000Z,33,1,42034014,4447.750000000,4447.750000000,4447.750000000,4447.750000000,2,MESZ4
2023-10-20T18:45:00.000000000Z,33,1,42034014,4440.750000000,4440.750000000,4440.750000000,4440.750000000,2,MESZ4
2023-11-03T13:41:00.000000000Z,33,1,42034014,4539.000000000,4539.000000000,4539.000000000,4539.000000000,1,MESZ4
2023-11-07T14:50:00.000000000Z,33,1,42034014,4557.500000000,4557.500000000,4557.500000000,4557.500000000,1,MESZ4
2023-11-07T17:50:00.000000000Z,33,1,42034014,4570.000000000,4570.000000000,4570.000000000,4570.000000000,1,MESZ4
2023-11-07T17:57:00.000000000Z,33,1,42034014,4575.000000000,4575.000000000,4575.000000000,4575.000000000,1,MESZ4
2023-11-07T18:24:00.000000000Z,33,1,42034014,4582.000000000,4582.000000000,4582.000000000,4582.000000000,1,MESZ4
2023-11-08T15:10:00.000000000Z,33,1,42034014,4584.500000000,4584.500000000,4584.500000000,4584.500000000,1,MESZ4
2023-11-09T15:14:00.000000000Z,33,1,42034014,4580.000000000,4580.000000000,4580.000000000,4580.000000000,1,MESZ4
2023-11-09T16:01:00.000000000Z,33,1,42034014,4580.000000000,4580.000000000,4580.000000000,4580.000000000,1,MESZ4
2023-11-09T16:23:00.000000000Z,33,1,42034014,4585.250000000,4585.250000000,4585.250000000,4585.250000000,1,MESZ4
2023-11-09T16:59:00.000000000Z,33,1,42034014,4588.000000000,4588.000000000,4588.000000000,4588.000000000,1,MESZ4
2023-11-09T18:02:00.000000000Z,33,1,42034014,4585.000000000,4585.000000000,4585.000000000,4585.000000000,1,MESZ4
2023-11-10T17:43:00.000000000Z,33,1,42034014,4597.000000000,4597.000000000,4597.000000000,4597.000000000,1,MESZ4
2023-11-14T15:33:00.000000000Z,33,1,42034014,4700.000000000,4700.000000000,4700.000000000,4700.000000000,2,MESZ4
2023-11-14T15:34:00.000000000Z,33,1,42034014,4700.000000000,4700.000000000,4700.000000000,4700.000000000,1,MESZ4
2023-11-16T17:43:00.000000000Z,33,1,42034014,4705.500000000,4705.500000000,4705.500000000,4705.500000000,1,MESZ4
2023-11-16T17:45:00.000000000Z,33,1,42034014,4704.000000000,4704.000000000,4704.000000000,4704.000000000,1,MESZ4
2023-11-20T15:28:00.000000000Z,33,1,42034014,4727.250000000,4727.250000000,4727.250000000,4727.250000000,1,MESZ4
2023-11-20T18:12:00.000000000Z,33,1,42034014,4745.000000000,4745.000000000,4745.000000000,4745.000000000,1,MESZ4
