ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2025-08-27T00:02:00.000000000Z,33,1,42004164,6540.500000000,6540.500000000,6540.000000000,6540.000000000,2,MESZ5
2025-08-27T00:13:00.000000000Z,33,1,42004164,6540.250000000,6540.250000000,6540.250000000,6540.250000000,1,MESZ5
2025-08-27T00:14:00.000000000Z,33,1,42004164,6540.000000000,6540.000000000,6540.000000000,6540.000000000,1,MESZ5
2025-08-27T00:19:00.000000000Z,33,1,42004164,6539.750000000,6539.750000000,6539.750000000,6539.750000000,5,MESZ5
2025-08-27T00:21:00.000000000Z,33,1,42004164,6539.750000000,6539.750000000,6539.750000000,6539.750000000,1,MESZ5
2025-08-27T00:24:00.000000000Z,33,1,42004164,6540.750000000,6540.750000000,6540.750000000,6540.750000000,9,MESZ5
2025-08-27T00:40:00.000000000Z,33,1,42004164,6539.000000000,6539.000000000,6539.000000000,6539.000000000,1,MESZ5
2025-08-27T00:41:00.000000000Z,33,1,42004164,6539.000000000,6539.000000000,6539.000000000,6539.000000000,1,MESZ5
2025-08-27T00:47:00.000000000Z,33,1,42004164,6539.250000000,6539.250000000,6539.250000000,6539.250000000,2,MESZ5
2025-08-27T01:00:00.000000000Z,33,1,42004164,6540.000000000,6540.000000000,6540.000000000,6540.000000000,1,MESZ5
2025-08-27T01:02:00.000000000Z,33,1,42004164,6541.000000000,6541.000000000,6541.000000000,6541.000000000,1,MESZ5
2025-08-27T01:12:00.000000000Z,33,1,42004164,6541.750000000,6541.750000000,6541.750000000,6541.750000000,1,MESZ5
2025-08-27T01:20:00.000000000Z,33,1,42004164,6541.000000000,6541.000000000,6541.000000000,6541.000000000,1,MESZ5
2025-08-27T01:21:00.000000000Z,33,1,42004164,6541.000000000,6541.000000000,6541.000000000,6541.000000000,1,MESZ5
2025-08-27T01:32:00.000000000Z,33,1,42004164,6542.250000000,6542.250000000,6542.250000000,6542.250000000,2,MESZ5
2025-08-27T01:36:00.000000000Z,33,1,42004164,6543.000000000,6543.000000000,6543.000000000,6543.000000000,1,MESZ5
2025-08-27T01:38:00.000000000Z,33,1,42004164,6543.250000000,6543.250000000,6543.250000000,6543.250000000,1,MESZ5
2025-08-27T01:44:00.000000000Z,33,1,42004164,6543.500000000,6543.500000000,6543.500000000,6543.500000000,1,MESZ5
2025-08-27T01:47:00.000000000Z,33,1,42004164,6543.500000000,6543.500000000,6543.500000000,6543.500000000,1,MESZ5
2025-08-27T01:49:00.000000000Z,33,1,42004164,6544.250000000,6544.250000000,6544.250000000,6544.250000000,1,MESZ5
2025-08-27T01:53:00.000000000Z,33,1,42004164,6544.750000000,6544.750000000,6544.750000000,6544.750000000,1,MESZ5
2025-08-27T01:54:00.000000000Z,33,1,42004164,6544.500000000,6544.500000000,6544.500000000,6544.500000000,1,MESZ5
2025-08-27T02:00:00.000000000Z,33,1,42004164,6544.750000000,6544.750000000,6544.750000000,6544.750000000,1,MESZ5
2025-08-27T02:06:00.000000000Z,33,1,42004164,6542.750000000,6542.750000000,6542.500000000,6542.500000000,2,MESZ5
2025-08-27T02:10:00.000000000Z,33,1,42004164,6543.000000000,6543.000000000,6543.000000000,6543.000000000,1,MESZ5
2025-08-27T02:11:00.000000000Z,33,1,42004164,6542.250000000,6542.250000000,6542.250000000,6542.250000000,1,MESZ5
2025-08-27T02:13:00.000000000Z,33,1,42004164,6543.500000000,6543.500000000,6543.500000000,6543.500000000,2,MESZ5
2025-08-27T02:24:00.000000000Z,33,1,42004164,6544.750000000,6544.750000000,6544.750000000,6544.750000000,1,MESZ5
2025-08-27T02:25:00.000000000Z,33,1,42004164,6545.000000000,6545.500000000,6545.000000000,6545.000000000,15,MESZ5
2025-08-27T02:40:00.000000000Z,33,1,42004164,6542.500000000,6542.500000000,6542.500000000,6542.500000000,1,MESZ5
2025-08-27T02:46:00.000000000Z,33,1,42004164,6543.250000000,6543.250000000,6543.250000000,6543.250000000,1,MESZ5
