ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2026-03-27T20:17:00.000000000Z,33,1,42023308,6600.000000000,6600.000000000,6600.000000000,6600.000000000,1,MESM7
2026-04-01T06:12:00.000000000Z,33,1,42023308,6800.000000000,6800.000000000,6800.000000000,6800.000000000,1,MESM7
2026-04-21T20:09:00.000000000Z,33,1,42023308,7341.250000000,7341.250000000,7341.250000000,7341.250000000,1,MESM7
2026-05-20T14:22:00.000000000Z,33,1,42023308,7665.000000000,7665.000000000,7665.000000000,7665.000000000,1,MESM7
2026-06-01T13:39:00.000000000Z,33,1,42023308,7870.000000000,7870.000000000,7870.000000000,7870.000000000,1,MESM7
2026-06-05T18:42:00.000000000Z,33,1,42023308,7700.000000000,7700.000000000,7700.000000000,7700.000000000,1,MESM7
2026-06-17T19:48:00.000000000Z,33,1,42023308,7706.500000000,7706.500000000,7706.500000000,7706.500000000,1,MESM7
2026-07-02T13:49:00.000000000Z,33,1,42023308,7801.000000000,7801.000000000,7801.000000000,7801.000000000,1,MESM7
2026-07-02T15:54:00.000000000Z,33,1,42023308,7739.000000000,7739.000000000,7739.000000000,7739.000000000,1,MESM7
2026-07-02T20:07:00.000000000Z,33,1,42023308,7743.000000000,7743.000000000,7743.000000000,7743.000000000,1,MESM7
2026-07-02T20:08:00.000000000Z,33,1,42023308,7743.000000000,7743.000000000,7743.000000000,7743.000000000,1,MESM7
2026-07-02T20:09:00.000000000Z,33,1,42023308,7743.000000000,7743.000000000,7743.000000000,7743.000000000,2,MESM7
2026-07-02T20:10:00.000000000Z,33,1,42023308,7743.000000000,7743.000000000,7743.000000000,7743.000000000,2,MESM7
2026-07-02T20:12:00.000000000Z,33,1,42023308,7743.000000000,7743.000000000,7743.000000000,7743.000000000,2,MESM7
2026-07-02T20:13:00.000000000Z,33,1,42023308,7743.000000000,7743.000000000,7743.000000000,7743.000000000,1,MESM7
2026-07-02T20:14:00.000000000Z,33,1,42023308,7743.000000000,7743.000000000,7743.000000000,7743.000000000,1,MESM7
2026-07-02T20:16:00.000000000Z,33,1,42023308,7743.000000000,7743.000000000,7743.000000000,7743.000000000,2,MESM7
2026-07-02T20:18:00.000000000Z,33,1,42023308,7743.000000000,7743.000000000,7743.000000000,7743.000000000,1,MESM7
2026-07-02T20:20:00.000000000Z,33,1,42023308,7743.000000000,7743.000000000,7743.000000000,7743.000000000,1,MESM7
